Sample	min:cow:0	max:cow:0	min:cow:1	max:cow:1	min:cow:2	max:cow:2	min:cow:3	max:cow:3	min:cow:4	max:cow:4	min:cow:5	max:cow:5	min:cow:6	max:cow:6	min:cow:7	max:cow:7
286	1.0730197546270972	1.509204448550662	1.0730197546270972	1.509204448550662	1.0730197546270972	1.509204448550662	1.0730197546270972	1.509204448550662	1.0730197546270972	5.43697629829947	1.0730197546270972	1.509204448550662	1.0730197546270972	3.6678866125523086	1.0730197546270972	1.509204448550662
287	1.0516381672752573	1.4281245502847923	1.0516381672752573	1.4281245502847923	1.0516381672752573	1.548670456445734	1.0516381672752573	1.548670456445734	1.0516381672752573	5.5973264779448755	1.0516381672752573	1.4281245502847923	1.0516381672752573	3.4970753310507234	1.0516381672752573	1.4281245502847923
288	1.0553860931628947	1.478406990924384	1.0553860931628947	1.478406990924384	1.0553860931628947	1.478406990924384	1.0553860931628947	1.478406990924384	1.0553860931628947	5.807038306750428	1.0553860931628947	1.478406990924384	1.0553860931628947	3.599119369207557	1.0553860931628947	1.478406990924384
289	1.118681659225075	1.5139671777178592	1.118681659225075	1.5139671777178592	1.118681659225075	1.5139671777178592	1.118681659225075	1.5139671777178592	1.118681659225075	6.656094253502459	1.118681659225075	1.5139671777178592	1.118681659225075	3.71116030445134	1.118681659225075	1.5139671777178592
290	1.0462912556377262	1.5946661424082436	1.0462912556377262	1.5946661424082436	1.0462912556377262	1.5946661424082436	1.0462912556377262	1.5946661424082436	1.0462912556377262	6.021212590022259	1.0462912556377262	1.5946661424082436	1.0462912556377262	3.34207923664718	1.0462912556377262	1.5946661424082436
291	1.0795691689906164	1.4673956495820448	1.0795691689906164	1.4673956495820448	1.0795691689906164	1.6184938926205064	1.0795691689906164	1.6184938926205064	1.0795691689906164	5.904915285952768	1.0795691689906164	1.6184938926205064	1.0795691689906164	3.2393090103792304	1.0795691689906164	1.4673956495820448
292	1.0556783221546482	1.5480495052963192	1.0556783221546482	1.5480495052963192	1.0556783221546482	1.5480495052963192	1.0556783221546482	1.5480495052963192	1.0556783221546482	6.28795502246993	1.0556783221546482	1.5480495052963192	1.0556783221546482	3.396285862599399	1.0556783221546482	1.5480495052963192
293	1.1362298834080207	1.4756504974745326	1.1362298834080207	1.4756504974745326	1.1362298834080207	1.4756504974745326	1.1362298834080207	1.4756504974745326	1.1362298834080207	5.833400947464838	1.1362298834080207	1.4756504974745326	1.1362298834080207	3.3425728651379814	1.1362298834080207	1.4756504974745326
294	1.0638876881097872	1.4816881480709583	1.0638876881097872	1.4816881480709583	1.0638876881097872	1.4816881480709583	1.0638876881097872	1.4816881480709583	1.0638876881097872	5.996508659300019	1.0638876881097872	1.4816881480709583	1.0638876881097872	3.6222935877973725	1.0638876881097872	1.4816881480709583
295	1.0359351609116345	1.5533331586798909	1.0359351609116345	1.5533331586798909	1.0359351609116345	1.5533331586798909	1.0359351609116345	1.5533331586798909	1.0359351609116345	6.440097801511598	1.0359351609116345	1.5533331586798909	1.0359351609116345	3.780009797615662	1.0359351609116345	1.5533331586798909
296	1.0630688242391102	1.5689373231194566	1.0630688242391102	1.5689373231194566	1.0630688242391102	1.5689373231194566	1.0630688242391102	1.5689373231194566	1.0630688242391102	6.942201380777419	1.0630688242391102	1.5689373231194566	1.0630688242391102	3.5221859309803563	1.0630688242391102	1.5689373231194566
297	1.0492693694753825	1.456967520662971	1.0492693694753825	1.456967520662971	1.0492693694753825	1.456967520662971	1.0492693694753825	1.456967520662971	1.0492693694753825	5.930637301421967	1.0492693694753825	1.456967520662971	1.0492693694753825	3.8702158298414133	1.0492693694753825	1.456967520662971
298	1.065827383741805	1.5141983141831474	1.065827383741805	1.5141983141831474	1.065827383741805	1.5141983141831474	1.065827383741805	1.5141983141831474	1.065827383741805	6.2878379826294974	1.065827383741805	1.5141983141831474	1.065827383741805	3.5832459359451434	1.065827383741805	1.5141983141831474
299	1.0724382007830116	1.65968961731582	1.0724382007830116	1.65968961731582	1.0724382007830116	1.65968961731582	1.0724382007830116	1.65968961731582	1.0724382007830116	6.080054669419013	1.0724382007830116	1.65968961731582	1.0724382007830116	3.4835080157827747	1.0724382007830116	1.65968961731582
300	1.0809431307925195	1.6695374371988123	1.0809431307925195	1.7053541706686701	1.0809431307925195	1.6695374371988123	1.0809431307925195	1.6695374371988123	1.0809431307925195	5.880809226471172	1.0809431307925195	1.7053541706686701	1.0809431307925195	3.647217524381716	1.0809431307925195	1.6695374371988123
301	1.0426199927150321	1.5821271089047855	1.0426199927150321	1.5821271089047855	1.0426199927150321	1.5821271089047855	1.0426199927150321	1.5821271089047855	1.0426199927150321	5.391657808814273	1.0426199927150321	1.5821271089047855	1.0426199927150321	3.7674923214209173	1.0426199927150321	1.681552807426499
302	1.0095645775885203	1.4851711856613008	1.0095645775885203	1.4851711856613008	1.0095645775885203	1.4851711856613008	1.0095645775885203	1.5887693915481975	1.0095645775885203	6.152335774667449	1.0095645775885203	1.5887693915481975	1.0095645775885203	3.6556567116711847	1.0095645775885203	1.4851711856613008
303	1.0706210138603467	1.4703107801129534	1.0706210138603467	1.4703107801129534	1.0706210138603467	1.7169374712134982	1.0706210138603467	1.5848370131978982	1.0706210138603467	6.110902253925502	1.0706210138603467	1.4703107801129534	1.0706210138603467	3.892688833031343	1.0706210138603467	1.4703107801129534
304	1.1019252509475734	1.55931257575034	1.1019252509475734	1.55931257575034	1.1019252509475734	1.7014904235580275	1.1019252509475734	1.6044783426580977	1.1019252509475734	5.640973312217881	1.1019252509475734	1.55931257575034	1.1019252509475734	3.265629218558047	1.1019252509475734	1.55931257575034
305	1.091663754971563	1.5254932111325843	1.091663754971563	1.5254932111325843	1.091663754971563	1.5254932111325843	1.091663754971563	1.6316643132003037	1.091663754971563	5.928070129451584	1.091663754971563	1.5254932111325843	1.091663754971563	3.1905496562706332	1.091663754971563	1.5254932111325843
306	1.0869673683308179	1.5847671412423665	1.0869673683308179	1.5847671412423665	1.0869673683308179	1.5847671412423665	1.0869673683308179	1.6664844542543733	1.0869673683308179	5.685482356703886	1.0869673683308179	1.5847671412423665	1.0869673683308179	4.213003197484852	1.0869673683308179	1.5847671412423665
307	1.063109738540362	1.5752466568322632	1.063109738540362	1.5752466568322632	1.063109738540362	1.5752466568322632	1.063109738540362	1.6548042664499008	1.063109738540362	5.389299662263369	1.063109738540362	1.5752466568322632	1.063109738540362	4.130112550810878	1.063109738540362	1.5752466568322632
308	1.0783294729456827	1.5751191048128135	1.0783294729456827	1.5751191048128135	1.0783294729456827	1.5751191048128135	1.0783294729456827	1.6293602434193986	1.0783294729456827	5.551082372253887	1.0783294729456827	1.5751191048128135	1.0783294729456827	3.966188861183298	1.0783294729456827	1.5751191048128135
309	1.0317000780336798	1.5735496187315903	1.0317000780336798	1.5735496187315903	1.0317000780336798	1.5735496187315903	1.0317000780336798	1.640710252301517	1.0317000780336798	5.2752114794085685	1.0317000780336798	1.5735496187315903	1.0317000780336798	4.178110854376854	1.0317000780336798	1.5735496187315903
310	1.1165733473455077	1.51823237614488	1.1165733473455077	1.51823237614488	1.1165733473455077	1.51823237614488	1.1165733473455077	1.51823237614488	1.1165733473455077	6.021372166219805	1.1165733473455077	1.51823237614488	1.1165733473455077	4.080282217262919	1.1165733473455077	1.51823237614488
311	1.1358896280031274	1.4985423636823327	1.1358896280031274	1.4985423636823327	1.1358896280031274	1.4985423636823327	1.1358896280031274	1.4985423636823327	1.1358896280031274	5.770488754276357	1.1358896280031274	1.4985423636823327	1.1358896280031274	3.867608611349084	1.1358896280031274	1.4985423636823327
312	1.064022609441679	1.4896613218103596	1.064022609441679	1.4896613218103596	1.064022609441679	1.5826919271023314	1.064022609441679	1.4896613218103596	1.064022609441679	5.7074824690865	1.064022609441679	1.4896613218103596	1.064022609441679	3.7590620193758184	1.064022609441679	1.4896613218103596
313	1.092553205567441	1.5079520297138629	1.092553205567441	1.5079520297138629	1.092553205567441	1.430218011935949	1.092553205567441	1.5079520297138629	1.092553205567441	5.232900467979277	1.092553205567441	1.5079520297138629	1.092553205567441	3.51001383045147	1.092553205567441	1.5079520297138629
314	1.080821906918544	1.5671923423014391	1.080821906918544	1.5671923423014391	1.080821906918544	1.6093870514739308	1.080821906918544	1.5671923423014391	1.080821906918544	6.044157084535641	1.080821906918544	1.5671923423014391	1.080821906918544	3.4675276689697228	1.080821906918544	1.5671923423014391
315	1.0936663773792645	1.494642022432629	1.0936663773792645	1.494642022432629	1.0936663773792645	1.7280202251352819	1.0936663773792645	1.494642022432629	1.0936663773792645	6.078941621937673	1.0936663773792645	1.494642022432629	1.0936663773792645	3.5282925846408375	1.0936663773792645	1.494642022432629
316	1.1225726270038479	1.5120544354319918	1.1225726270038479	1.5120544354319918	1.1225726270038479	1.5120544354319918	1.1225726270038479	1.4695932401779146	1.1225726270038479	6.198305808404598	1.1225726270038479	1.5120544354319918	1.1225726270038479	3.444545116228227	1.1225726270038479	1.5120544354319918
317	1.108866898699091	1.5106861939500789	1.108866898699091	1.5106861939500789	1.108866898699091	1.6642300443667182	1.108866898699091	1.5106861939500789	1.108866898699091	5.952273887515361	1.108866898699091	1.5106861939500789	1.108866898699091	4.053917524629782	1.108866898699091	1.5106861939500789
318	1.1116274385447298	1.5336356605878052	1.1116274385447298	1.5336356605878052	1.1116274385447298	1.5336356605878052	1.1116274385447298	1.5336356605878052	1.1116274385447298	6.567305456336925	1.1116274385447298	1.5336356605878052	1.1116274385447298	3.581089653284465	1.1116274385447298	1.5336356605878052
319	1.0461901493789298	1.5327638595668418	1.0461901493789298	1.5327638595668418	1.0461901493789298	1.6892172670039827	1.0461901493789298	1.6892172670039827	1.0461901493789298	6.024488247523465	1.0461901493789298	1.5327638595668418	1.0461901493789298	3.36694040563944	1.0461901493789298	1.6892172670039827
320	1.1164303251816534	1.3947077275161064	1.1164303251816534	1.3947077275161064	1.1164303251816534	1.3947077275161064	1.1164303251816534	1.3947077275161064	1.1164303251816534	6.80402747625277	1.1164303251816534	1.3947077275161064	1.1164303251816534	3.4540609529494475	1.1164303251816534	1.3947077275161064
321	1.0207651398033022	1.4244890064647393	1.0207651398033022	1.4244890064647393	1.0207651398033022	1.4244890064647393	1.0207651398033022	1.4244890064647393	1.0207651398033022	6.223373112137722	1.0207651398033022	1.4244890064647393	1.0207651398033022	3.507915803901284	1.0207651398033022	1.4244890064647393
322	1.0886481672955597	1.531764080846699	1.0886481672955597	1.531764080846699	1.0886481672955597	1.531764080846699	1.0886481672955597	1.531764080846699	1.0886481672955597	6.5322601522292985	1.0886481672955597	1.531764080846699	1.0886481672955597	3.556388038491434	1.0886481672955597	1.531764080846699
323	1.0887816326281836	1.5489895933795594	1.0887816326281836	1.5489895933795594	1.0887816326281836	1.5489895933795594	1.0887816326281836	1.5489895933795594	1.0887816326281836	6.172014535179812	1.0887816326281836	1.5489895933795594	1.0887816326281836	3.532552941665699	1.0887816326281836	1.5489895933795594
324	1.1689587431610562	1.5412346107067947	1.1689587431610562	1.5412346107067947	1.1689587431610562	1.5412346107067947	1.1689587431610562	1.5412346107067947	1.1689587431610562	6.172794921031198	1.1689587431610562	1.5412346107067947	1.1689587431610562	3.5807362588962803	1.1689587431610562	1.5412346107067947
325	1.0942255536448044	1.4957246728808968	1.0942255536448044	1.4957246728808968	1.0942255536448044	1.4957246728808968	1.0942255536448044	1.4957246728808968	1.0942255536448044	6.2297350738859905	1.0942255536448044	1.4957246728808968	1.0942255536448044	3.695281147789899	1.0942255536448044	1.4957246728808968
326	1.1034113816215267	1.4692306393481545	1.1034113816215267	1.4692306393481545	1.1034113816215267	1.4692306393481545	1.1034113816215267	1.4692306393481545	1.1034113816215267	5.898317722501247	1.1034113816215267	1.4692306393481545	1.1034113816215267	3.607817734367103	1.1034113816215267	1.4692306393481545
327	1.113971557452743	1.5582691335031882	1.113971557452743	1.5582691335031882	1.113971557452743	1.5582691335031882	1.113971557452743	1.5582691335031882	1.113971557452743	6.5586720825098155	1.113971557452743	1.5582691335031882	1.113971557452743	3.9368911849929304	1.113971557452743	1.5582691335031882
328	1.106481875766491	1.5718473819028418	1.106481875766491	1.5718473819028418	1.106481875766491	1.5718473819028418	1.106481875766491	1.5718473819028418	1.106481875766491	5.79177024331338	1.106481875766491	1.5718473819028418	1.106481875766491	4.223983047539576	1.106481875766491	1.5718473819028418
329	1.0875649113174575	1.6098395987025356	1.0875649113174575	1.6098395987025356	1.0875649113174575	1.6098395987025356	1.0875649113174575	1.6098395987025356	1.0875649113174575	6.797710183737422	1.0875649113174575	1.6098395987025356	1.0875649113174575	3.7385549086844776	1.0875649113174575	1.6098395987025356
330	1.0798343108513677	1.6758573036591997	1.0798343108513677	1.6758573036591997	1.0798343108513677	1.6758573036591997	1.0798343108513677	1.6758573036591997	1.0798343108513677	6.502107781011944	1.0798343108513677	1.6758573036591997	1.0798343108513677	4.144157313495782	1.0798343108513677	1.6758573036591997
331	1.0534932540126647	1.55006444341862	1.0534932540126647	1.55006444341862	1.0534932540126647	1.55006444341862	1.0534932540126647	1.55006444341862	1.0534932540126647	5.915396971304034	1.0534932540126647	1.55006444341862	1.0534932540126647	3.4631733852082505	1.0534932540126647	1.55006444341862
332	1.1083749518390391	1.577203291750692	1.1083749518390391	1.577203291750692	1.1083749518390391	1.577203291750692	1.1083749518390391	1.577203291750692	1.1083749518390391	5.917140971630744	1.1083749518390391	1.577203291750692	1.1083749518390391	3.520082736493208	1.1083749518390391	1.577203291750692
333	1.0846153469853164	1.5774668069772702	1.0846153469853164	1.5774668069772702	1.0846153469853164	1.5774668069772702	1.0846153469853164	1.5774668069772702	1.0846153469853164	6.48199385689918	1.0846153469853164	1.5774668069772702	1.0846153469853164	3.383351679466159	1.0846153469853164	1.5774668069772702
334	1.0699236594857666	1.501911758453332	1.0699236594857666	1.501911758453332	1.0699236594857666	1.501911758453332	1.0699236594857666	1.501911758453332	1.0699236594857666	7.2350757083379165	1.0699236594857666	1.501911758453332	1.0699236594857666	3.50921695376843	1.0699236594857666	1.501911758453332
335	1.0793002029158743	1.5638122856480265	1.0793002029158743	1.5638122856480265	1.0793002029158743	1.5638122856480265	1.0793002029158743	1.5638122856480265	1.0793002029158743	6.822772979473484	1.0793002029158743	1.5638122856480265	1.0793002029158743	3.1252694838017305	1.0793002029158743	1.5638122856480265
336	1.0982072530066773	1.5188201150358225	1.0982072530066773	1.5188201150358225	1.0982072530066773	1.5188201150358225	1.0982072530066773	1.5188201150358225	1.0982072530066773	7.753942994221404	1.0982072530066773	1.5188201150358225	1.0982072530066773	3.0104778659245426	1.0982072530066773	1.5188201150358225
337	1.120728613572993	1.5073068835799006	1.120728613572993	1.5073068835799006	1.120728613572993	1.5073068835799006	1.120728613572993	1.5073068835799006	1.120728613572993	7.8495756658588505	1.120728613572993	1.5073068835799006	1.120728613572993	3.2668354767888275	1.120728613572993	1.5073068835799006
