WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
EUR,South West Europe,Spain,ESP,SENTINEL,2018,9,2018-02-26T08:00:00.000Z,,205,0,22,52,,4,78,,0,28,28,106,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2018,9,2018-02-26T08:00:00.000Z,,418,0,86,7,,0,93,4,188,0,192,285,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,2,0,0,0,,0,,,1,0,1,1,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,2,0,0,0,,1,1,,0,0,,1,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,7,0,0,0,,0,,,3,3,6,6,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,7,0,0,1,,0,1,,0,2,2,3,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,14,0,0,0,,1,1,,0,8,8,9,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,14,0,1,4,,0,5,,2,0,2,7,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,14,0,2,0,,0,2,,0,2,2,4,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,15,0,3,0,,0,3,,4,1,5,8,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,20,0,1,0,,0,1,,11,0,11,12,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,23,0,0,11,,0,11,,6,0,6,17,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,30,0,5,0,,0,5,4,6,4,14,19,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,31,0,8,4,,0,12,1,3,0,4,16,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,33,0,5,0,,4,9,1,11,9,21,30,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,34,0,3,7,,0,10,,0,6,6,16,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,36,0,3,3,,0,6,1,14,1,16,22,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,39,0,8,0,,1,9,,0,13,13,22,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,40,0,4,11,,0,15,,0,11,11,26,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,41,0,6,0,,0,6,,7,0,7,13,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,43,0,12,4,,0,16,,11,2,13,29,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,44,0,15,0,,0,15,,15,0,15,30,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,52,0,12,0,,0,12,,4,2,6,18,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,56,0,1,10,,0,11,,0,15,15,26,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,63,0,10,9,,0,19,,24,0,24,43,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,74,0,1,6,,1,8,1,29,0,30,38,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,106,0,27,5,,0,32,,0,42,42,74,,1
EUR,South West Europe,France,FRA,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,130,0,20,10,,0,30,,61,0,61,91,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,183,0,20,40,,5,65,,0,29,29,94,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2018,10,2018-03-05T08:00:00.000Z,,389,0,84,7,,0,91,,168,0,168,259,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,2,0,0,0,,0,,,2,0,2,2,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,4,0,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,5,0,0,0,,0,,,3,0,3,3,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,7,0,0,0,,0,,,1,0,1,1,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,11,0,2,0,,0,2,,0,1,1,3,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,12,0,0,0,,0,,,0,3,3,3,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,14,0,0,6,,0,6,,2,0,2,8,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,17,0,2,0,,0,2,,9,1,10,12,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,20,0,1,1,,0,2,,0,8,8,10,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,20,0,3,8,,0,11,,1,0,1,12,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,25,0,10,1,,0,11,,4,0,4,15,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,26,0,5,0,,0,5,,0,10,10,15,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,29,0,8,0,,1,9,,5,2,7,16,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,43,0,4,6,,0,10,,0,4,4,14,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,43,0,10,4,,0,14,,16,0,16,30,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,45,0,7,4,,0,11,1,17,1,19,30,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,47,0,2,0,,0,2,,1,0,1,3,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,48,0,8,4,,0,12,,16,0,16,28,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,50,0,12,3,,0,15,,0,12,12,27,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,53,0,14,2,,0,16,,18,0,18,34,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,57,0,5,18,,0,23,,0,11,11,34,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,66,0,3,11,,2,16,,15,0,15,31,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,69,0,2,21,,0,23,,0,16,16,39,,1
EUR,South West Europe,France,FRA,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,94,0,11,11,,0,22,,40,0,40,62,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,131,0,18,37,,2,57,,0,9,9,66,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2018,11,2018-03-12T07:00:00.000Z,,319,0,71,5,,0,76,,112,0,112,188,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,1,0,0,0,,1,1,,0,0,,1,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,1,0,1,0,,0,1,,0,0,,1,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,3,0,0,1,,0,1,,0,0,,1,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,4,0,1,0,,0,1,,1,0,1,2,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,5,0,0,0,,0,,,0,2,2,2,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,5,0,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,6,0,0,1,,0,1,,1,0,1,2,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,6,0,1,0,,0,1,,5,0,5,6,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2018,12,2018-03-19T07:00:00.000Z,,7,0,0,1,,0,1,,1,0,1,2,,1
